"division_numeric_code","start_date","end_date","is_in_union","age_range","data_series_type","group_type_relative_to_baseline","contraceptive_use_modern","contraceptive_use_traditional","contraceptive_use_any","unmet_need_modern","unmet_need_any","is_pertaining_to_methods_used_since_last_pregnancy","pertaining_to_methods_used_since_last_pregnancy_reason","has_geographical_region_bias","geographical_region_bias_reason","has_non_pregnant_and_other_positive_biases","non_pregnant_and_other_positive_biases_reason","age_group_bias","modern_method_bias","has_traditional_method_bias","traditional_method_bias_reason","has_absence_of_probing_questions_bias","se_modern","se_traditional","se_unmet_need","se_log_r_modern_no_use","se_log_r_traditional_no_use","se_log_r_unmet_no_need","source_id","record_id","region_code","possible_outlier","possible_outlier_userinput"
800,2018.246575,2018.410959,"Y","15-49","PMA","MW",0.3629,0.0549,0.4178,,0.2598,"N",,"N","","N","","None","None","N","","N",0.018817078,0.007165028,0.015014302,0.085856552,0.152667715,0.066953439,"7658","Y_1881",,1,
800,2019.3315,2019.5808,"Y","15-49","PMA","MW",0.349778655150245,0.0694397401699376,0.419218395320183,,0.262097213987965,"N",,"N","","N","","None","None","N","","N",0.015119535779491,0.00707231822343361,0.0139006184452814,0.0685848321019793,0.113271789797354,0.037005262712517,"NaN","new_1871",,1,
800,2020.666667,2020.830601,"Y","15-49","PMA","MW",0.372670268701502,0.0749490713229322,0.447619340024434,,0.238730286743317,"N",,"N","","N","","None","None","N","","N",0.00424579577986161,0.00307390941382675,0.00357209580081105,0.015798398733856,0.0416932448245959,0.0126218569445675,"9098","Y_2002",,1,
800,2021.665753,2021.912329,"Y","15-49","PMA","MW",0.4335,0.0676,0.5011,,0.20938184,"N",,"N",,"N",,"None","None","N",,"N",0.013765384,0.005521428,0.010970945,0.0595458,0.090072298,0.045354205,,,,1,
800,2022.32876712329,2022.91506849315,"Y","15-49","National survey","MW",0.38,0.05,0.43,,0.218,"N",,"N","","N","","None","None","N","","N",,,,,,,"9296","Y_1236",,1,
800,2022.666,2022.747945,"Y","15-49","PMA","MW",0.414415236912757,0.0866771924147327,0.50109242932749,,0.208882517168082,"N",,"N","","N","","None","None","N","","N",0.0150742221920205,0.00700465442687563,0.013190576564671,0.067657768660635,0.0987194455640615,0.0421507342429059,"","",,1,
804,1999.413699,1999.830137,"Y","15-49","Other","MW",0.376,0.299,0.675,,0.175,"N",,"N","","N","","?","None","N","","N",,,,,,,"684","Y_1731",,1,
804,2000.415301,2000.663934,"Y","15-49","MICS","MW",,,0.716,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"4448","Y_1247",,1,
804,2005.835616,2005.986301,"Y","15-49","MICS","MW",0.5840150885,0.0714870808,0.6555021693,,,"N",,"N","","N","","None","None","N","","Y",0.013592364,0.006938296,0,0.063020194,0.118071986,,"1904","Y_875",,1,
804,2007.49589,2007.912329,"Y","15-49","DHS","MW",0.4753613694,0.1911436762,0.6665050456,,0.1010900704,"N",,"N","","N","","None","None","N","","N",0.012182721,0.009263516,0.006575136,0.052439046,0.064076482,0.077750984,"170","Y_693",,0,
804,2012.740437,2012.997268,"Y","15-49","MICS","MW",0.4763273087,0.1782613753,0.654588684,,0.049,"N",,"N","","N","","None","None","N","","N",0.012786015,0.010117355,0.007428785,0.063342241,0.084859912,0.084407138,"5040","Y_1378",,1,
807,1970,1970,"Y","15-49","Other","AL",0.031,0.401,0.432,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"5180","Y_1458",,1,
807,2011.24657534247,2011.08219178082,"Y","15-49","MICS","MW",0.1299252856,0.2738456355,0.4037709211,,0.172,"N",,"N","","N","","None","None","N","","N",0.0083516271456642,0.0127651254546821,0.0122217318866535,0.079221246738805,0.068165776021457,0.0562406508162637,"5035","Y_880",,1,
807,2018.876712,2019.227397,"Y","15-49","MICS","MW",0.140393834897207,0.45637027866958,0.596764113566787,,0.102779884,"N",,"N","","N","","None","None","N","","N",0.0131618131367424,0.0215780753677234,,0.116921787290305,0.0933346157285172,,"7584","Y_1853",,0,
818,1974,1975,"Y","15-49","National survey","MW",0.224,0.024,0.249,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5092","Y_1403",,1,
818,1980,1980,"Y","15-49","Other","MW",0.297,0.018,0.314,,,"N",,"N","","Y","","?","None","N","","N",,,,,,,"22","Y_945",,1,
818,1984,1984,"Y","15-49","Other","MW",0.287,0.016,0.303,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"692","Y_1735",,1,
818,1988.748634,1989.082192,"Y","15-49","DHS","MW",0.3546485429,0.0237205795,0.3783691224,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"1831","Y_822",,1,
818,1991,1991.243836,"Y","15-49","Other","MW",0.443,0.033,0.476,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"805","Y_1952",,1,
818,1992.833333,1993.158904,"Y","15-49","DHS","MW",0.4476974658,0.02318023707,0.4708777029,,0.2287862787,"N",,"N","","N","","None","None","N","","N",0.010138504,0.002120343,0.006237827,0.04146997,0.094877343,0.034985717,"1832","Y_823",,0,
818,1995.832877,1996.081967,"Y","15-49","DHS","MW",0.4551623678,0.0235655026,0.4787278704,,0.2023228538,"N",,"N","","N","","None","None","N","","N",0.007126577,0.001740986,0.00467982,0.029296571,0.077518137,0.030012755,"1829","Y_819",,0,
818,1997.915068,1998.082192,"Y","15-49","DHS","MW",0.518,0.027,0.545,,0.178,"N",,"N","","N","","None","None","N","","N",,,,,,,"656","Y_1714",,0,
818,1998.832877,1998.99726,"Y","15-49","National survey","MW",0.495,0.023,0.518,,0.145,"N",,"N","","N","","None","None","N","","N",,,,,,,"643","Y_1706",,1,
818,2000.084699,2000.327869,"Y","15-49","DHS","MW",0.5387602671,0.02189515554,0.5606554226,,0.136873737,"N",,"N","","N","","None","None","N","","N",0.006197413,0.001613252,0.003471086,0.025246459,0.076236151,0.030272463,"1830","Y_821",,0,
818,2003.328767,2003.493151,"Y","15-49","National survey","MW",0.5660898816,0.03388855179,0.5999784333,,0.118090517,"N",,"N","","N","","None","None","N","","N",0.006729699,0.00225656,0.004249338,0.028142151,0.07084121,0.042118752,"778","Y_1921",,1,
818,2005.30137,2005.493151,"Y","15-49","DHS","MW",0.5649631886,0.02719137502,0.5921545636,,0.1230466647,"N",,"N","","N","","None","None","N","","N",0.005757408,0.00151599,0.003381052,0.023727882,0.057869585,0.032796396,"1806","Y_800",,0,
818,2008.163934,2008.494536,"Y","15-49","DHS","MW",0.5760405305,0.02683945966,0.6028799901,,0.1159987551,"N",,"N","","N","","None","None","N","","N",0.005030621,0.001443468,0.003087974,0.020799907,0.055645782,0.03167358,"4685","Y_1277",,0,
818,2014.246575,2014.493151,"Y","15-49","DHS","MW",0.5688441005,0.01639960267,0.5852437031,,0.1260397582,"N",,"N","","N","","None","None","N","","N",0.005398388,0.001074423,0.003206087,0.0223829,0.067983871,0.02986535,"5711","Y_1602",,0,
826,1986,1986,"Y","15-49","National survey","MW",,,0.81,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2765","Y_1004",,1,
826,1989,1989,"Y","15-49","National survey","AL",,,0.69,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"5185","Y_1462",,1,
826,1991,1991,"Y","15-49","National survey","AL",,,0.7,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"5186","Y_1463",,1,
826,1993,1993,"Y","15-49","National survey","MW",,,0.82,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2835","Y_1064",,1,
826,1995.246575,1996.245902,"Y","15-49","National survey","AL",0.69,0.04,0.73,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"6032","Y_1682",,1,
826,1997,1998,"Y","15-49","National survey","AL",,,0.74,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"5187","Y_1464",,1,
826,1998,1998,"Y","15-49","National survey","MW",0.77,0.06,0.83,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2885","Y_1105",,1,
826,1998,1999,"Y","15-49","National survey","MW",0.73,0.09,0.82,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"5188","Y_1465",,1,
826,1999,2000,"Y","15-49","National survey","MW",0.69,0.07,0.76,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2891","Y_1111",,1,
826,1999.328767,2001.084932,"Y","15-49","National survey","MW",0.8,0.0749,0.877,,,"N",,"Y","Excluding Northern Ireland.","N","","?","None","N","","Y",,,,,,,"9026","Y_1987",,1,
826,2000.415301,2001.243836,"Y","15-49","National survey","MW",0.75,0.05,0.8,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2905","Y_1125",,1,
826,2001.413699,2002.243836,"Y","15-49","National survey","MW",0.77,0.06,0.83,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2914","Y_1129",,1,
826,2002,2003,"Y","15-49","National survey","MW",0.79,0.05,0.84,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2927","Y_1138",,1,
826,2002,2003,"Y","15-49","National survey","MW",0.73,0.07,0.8,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"6031","Y_1681",,1,
826,2003,2004,"Y","15-49","National survey","MW",0.78,0.06,0.84,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2933","Y_1142",,1,
826,2004,2005,"Y","15-49","National survey","MW",0.76,0.06,0.82,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2938","Y_1146",,1,
826,2005,2006,"Y","15-49","National survey","MW",0.74,0.08,0.82,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2944","Y_1151",,1,
826,2006,2007,"Y","15-49","National survey","AL",,,0.76,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2950","Y_1154",,1,
826,2007,2008,"Y","15-49","National survey","AL",,,0.74,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"2954","Y_1158",,1,
826,2008,2008,"Y","15-49","National survey","MW",0.76,0.08,0.84,,,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"4853","Y_1294",,1,
826,2010.665753,2012.581967,"Y","15-49","National survey","MW",0.711,0.05,0.761,,0.0812,"N",,"Y","Excluding Northern Ireland.","N","","None","None","N","","Y",,,,,,,"9027","Y_1988",,1,
834,1991.747945,1992.245902,"Y","15-49","DHS","MW",0.065563573,0.03870612578,0.1042696988,,0.2776928008,"N",,"N","","N","","None","None","N","","N",0.006380176,0.003700143,0.007644975,0.104392289,0.099765327,0.042866042,"1678","Y_670",,0,
834,1994.49589,1994.745205,"Y","15-49","National survey","MW",0.131,0.074,0.204,,0.273,"N",,"N","","N","","None","None","N","","N",,,,,,,"1677","Y_669",,1,
834,1996.497268,1996.912568,"Y","15-49","DHS","MW",0.1330816692,0.05117921779,0.184260887,,0.2621786078,"N",,"N","","N","","None","None","N","","N",0.007712036,0.003854219,0.006820447,0.067940591,0.081328234,0.037080547,"1679","Y_671",,0,
834,1999.665753,1999.912329,"Y","15-49","DHS","MW",0.1871734003,0.06648068831,0.2536540886,,0.2257395856,"N",,"N","","N","","None","None","N","","N",0.01637403,0.007719551,0.011210818,0.107690045,0.123656039,0.071600462,"831","Y_1970",,0,
834,2003.915068,2004.245902,"Y","15-49","National survey","MW",0.234,0.048,0.282,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"2939","Y_1147",,1,
834,2004.748634,2005.158904,"Y","15-49","DHS","MW",0.1998358467,0.06378475701,0.2636206037,,0.2426478253,"N",,"N","","N","","None","None","N","","N",0.010234947,0.005859975,0.007679115,0.065310692,0.100287051,0.043592625,"1838","Y_829",,0,
834,2009.915068,2010.410959,"Y","15-49","DHS","MW",0.2737402073,0.06977462093,0.3435148282,,0.2232211024,"N",,"N","","N","","None","None","N","","N",0.009538144,0.004931533,0.007876928,0.049714552,0.079092539,0.048544633,"4697","Y_1286",,0,
834,2015.580822,2016.161202,"Y","15-49","DHS","MW",0.3198394171,0.06375525466,0.3835946718,,0.2211772542,"N",,"N","","N","","None","None","N","","N",0.008688136,0.003760989,0.006369103,0.041469627,0.066057238,0.036867652,"5957","Y_1653",,0,
834,2022.162,2022.578082,"Y","15-49","DHS","MW",0.310950201784067,0.0649835779181402,0.375933779702208,,0.209893433250078,"N",,"N","","N","","None","None","N","","N",0.00804771668141074,0.00381948104500812,0.00600523503613203,0.0391593710956793,0.0659615860848918,0.0255556040670924,"","",,0,
840,1955,1955,"Y","15-49","National survey","MW",0.373,0.214,0.588,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"5191","Y_1466",,1,
840,1965,1965,"Y","15-49","National survey","MW",0.491,0.174,0.665,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"5192","Y_1467",,1,
840,1970,1970,"Y","15-49","National survey","MW",0.568,0.108,0.676,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"5193","Y_1468",,1,
840,1973,1973,"Y","15-49","National survey","MW",0.635,0.062,0.696,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"5194","Y_1469",,1,
840,1975,1975,"Y","15-49","National survey","MW",0.732,0.058,0.79,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"5195","Y_1470",,1,
840,1976,1976.745902,"Y","15-49","National survey","MW",0.605,0.071,0.677,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"5196","Y_1471",,1,
840,1982,1982,"Y","15-49","National survey","MW",,,0.697,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"2733","Y_986",,1,
840,1988,1988,"Y","15-49","National survey","MW",,,0.743,,0.04,"N",,"N","","N","","?","None","N","","Y",,,,,,,"2792","Y_1028",,1,
840,1990,1990,"Y","15-49","National survey","MW",,,0.707,,0.06,"N",,"N","","N","","?","None","N","","N",,,,,,,"2801","Y_1036",,1,
840,1995,1995,"Y","15-49","National survey","MW",,,0.764,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"2861","Y_1087",,1,
840,2002,2002,"Y","15-49","National survey","MW",0.6443427147,0.084,0.7283427147,,0.063,"N",,"N","","N","","?","None","N","","Y",,,,,,,"2928","Y_1139",,1,
840,2006,2008,"Y","15-49","National survey","MW",,,0.7710783693,,0.058,"N",,"N","","N","","?","None","N","","Y",,,,,,,"5198","Y_1472",,1,
840,2006.413699,2010.493151,"Y","15-49","National survey","MW",,,0.7642242042,,0.08,"N",,"N","","N","","?","None","N","","Y",,,,,,,"5454","Y_1526",,1,
840,2011,2013,"Y","15-49","National survey","AL",0.701,0.042,0.741,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"5723","Y_1605",,1,
840,2013,2015,"Y","15-49","National survey","MW",0.6310395558,0.09596319445,0.7270027503,,0.09,"N",,"N","","N","","?","None","N","","Y",,,,,,,"7419","Y_1786",,1,
840,2015,2017,"Y","15-49","National survey","MW",0.6771881122,0.08218369842,0.7593718106,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"7671","Y_1888",,1,
840,2017,2019,"Y","15-49","National survey","MW",0.661,0.078,0.739,,0.072,"N",,"N","","N","","None","None","N","","Y",,,,,,,"9028","Y_1989",,0,
850,2002,2002,"Y","15-49","National survey","AL",0.726,0.058,0.784,,,"N",,"N","","Y","","+","None","N","","N",,,,,,,"3352","Y_1231",,1,
854,1992.915301,1993.243836,"Y","15-49","DHS","MW",0.04185773992,0.03744927643,0.07930701634,,0.2458719833,"N",,"N","","N","","None","None","N","","N",0.003190207,0.004147212,0.009160855,0.080160923,0.11557096,0.050653082,"1776","Y_768",,0,
854,1998.832877,1999.243836,"Y","15-49","DHS","MW",0.04829604657,0.07039432084,0.1186903674,,0.3029218648,"N",,"N","","N","","None","None","N","","N",0.003818508,0.008329421,0.008909653,0.084225153,0.12798552,0.042075263,"1777","Y_769",,0,
854,2003.413699,2003.912329,"Y","15-49","DHS","MW",0.08766270355,0.05012746269,0.1377901662,,0.2983143448,"N",,"N","","N","","None","None","N","","N",0.005591599,0.00383012,0.006673281,0.070624293,0.081420636,0.032437786,"1787","Y_779",,0,
854,2006.238356,2006.449315,"Y","15-49","MICS","MW",0.143290945,0.03141805827,0.1747090032,,,"N",,"N","","N","","None","None","N","","Y",0.011907709,0.00598999,0,0.103072659,0.208926326,,"136","Y_638",,1,
854,2010.328767,2011.082192,"Y","15-49","DHS","MW",0.1501640497,0.01160723485,0.1617712845,,0.2450462354,"N",,"N","","N","","None","None","N","","N",0.004791464,0.001392498,0.004275672,0.037888241,0.122545139,0.023825137,"4494","Y_1254",,0,
854,2015.328767,2015.493151,"Y","15-49","PMA","MW",0.201067090207831,0.00744901822592295,0.208516108433754,,0.329553463134061,"N",,"N","","N","","None","None","N","","N",0.0231846206644378,0.00213399591890199,0.0277487577388127,0.144641688561001,0.290829890816081,0.0785828119914601,"5764","Y_1614",,1,
854,2016.163934,2016.412568,"Y","15-49","PMA","MW",0.2419,0.0131,0.255,,0.2929,"N",,"N","","N","","None","None","N","","N",0.019056809,0.002473555,0.016736765,0.104601259,0.206103931,0.090748626,"6107","Y_1695",,1,
854,2016.833333,2017.082192,"Y","15-49","PMA","MW",0.2452,0.00900000000000002,0.2542,,0.2885,"N",,"N","","N","","None","None","N","","N",0.015075454,0.002082654,0.018526625,0.082178074,0.237973115,0.097741313,"7483","Y_1806",,1,
854,2017.8356,2018.08493,"Y","15-49","PMA","MW",0.30143749923717,0.0152486269810868,0.316686126218257,,0.227373933363176,"N",,"N","","N","","None","None","N","","N",0.0232975400063651,0.00312675098126096,0.018461270846221,0.111671484302836,0.21380964316414,0.0654761430034458,"NaN","new_2003",,1,
854,2018.915068,2019.082192,"Y","15-49","PMA","MW",0.3068,0.018,0.3248,,0.233,"N",,"N","","N","","None","None","N","","N",0.018579033,0.003421095,0.015676684,0.088601589,0.19710433,0.09887889,"7719","Y_1899",,1,
854,2019.915068,2020.15847,"Y","15-49","PMA","MW",0.281257805063998,0.0198278122304237,0.301085617294422,,0.259697066970867,"N",,"N","","N","","None","None","N","","N",0.0160241610132132,0.00398098636305742,0.0162635155265111,0.0804628697121442,0.209183674142098,0.0530362705616863,"9010","Y_1975",,1,
854,2020.915301,2021.243836,"Y","15-49","PMA","MW",0.318938816698524,0.0335876212088935,0.352526437907418,,0.212908774240388,"N",,"N","","N","","None","None","N","","N",0.0174780957263515,0.00660883793070999,0.0131867838396487,0.082726538202149,0.209509141650938,0.0502204898622174,"9097","Y_2001",,1,
854,2021.575,2021.912329,"Y","15-49","DHS","MW",0.315185299653132,0.0232303205156369,0.338415620168769,,0.155107729334443,"N",,"N","","N","","None","None","N","","N",0.00674489495343989,0.0020938092304077,0.00453511090737665,0.0315694778662467,0.0932621822430788,0.0248096875078011,"","",,0,
854,2021.915,2022.082192,"Y","15-49","PMA","MW",0.312312067300542,0.0300960519503002,0.342408119250843,,0.209342213389257,"N",,"N","","N","","None","None","N","","N",0.0170890153738213,0.00598988457463338,0.0111325799339255,0.0808216919021028,0.208622761408037,0.0433610094639819,"NaN","new_2013",,1,
854,2023.917808,2024.1616438,"Y","15-49","PMA","MW",0.276504817687024,0.0321339957580187,0.308638813445042,,0.206484131869852,"N",,"N",,"N",,"None","None","N",,"N",0.0169740737416779,0.00579095820144729,0.0108448229824111,0.0852475671158256,0.186963214610657,0.0414567827113712,,,,1,
858,1986,1986,"Y","15-49","National survey","MW",0.724,0.107,0.83,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2766","Y_1005",,0,
858,2004,2004,"Y","15-49","National survey","HW",0.748,0.022,0.77,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2940","Y_1148",,1,
858,2015.832877,2016.245902,"Y","15-49","National survey","EM",0.7827421963,0.01316508857,0.7959072849,,,"N",,"N","","N","","?","None","N","","Y",,,,,,,"7035","Y_1748",,1,
860,1996.415301,1996.830601,"Y","15-49","DHS","MW",0.5131106004,0.04286296429,0.5559735647,,0.1366572469,"N",,"N","","N","","None","None","N","","N",0.014330418,0.004635123,0.008448129,0.057447631,0.111646704,0.074818503,"1781","Y_773",,0,
860,2000.560109,2000.704918,"Y","15-49","MICS","MW",0.6363278946,0.0359740515,0.6723019461,,,"N",,"N","","N","","None","None","N","","N",0.008891495,0.002961491,0,0.039911902,0.088837937,,"1917","Y_886",,1,
860,2002.665753,2002.99726,"Y","15-49","National survey","MW",0.628,0.049,0.677,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"1809","Y_803",,1,
860,2006.161644,2006.367123,"Y","15-49","MICS","MW",0.619,0.03,0.649,,,"N",,"N","","N","","None","None","N","","Y",0.007450807,0.002706774,0,0.033666437,0.092392479,,"721","Y_1760",,1,
860,2021.247,2021.493151,"Y","15-49","MICS","MW",0.563519974836647,0.0243250603356012,0.587845035172248,,0.11,"N",,"N","","N","","None","None","N","","N",0.0102774479192115,0.00287211391868486,,0.0434650331345199,0.126073907524045,,"","",,1,
862,1977,1977,"Y","15-49","Other","MW",0.38,0.12,0.5,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"731","Y_1765",,1,
862,1993,1993,"Y","15-49","National survey","MW",0.545,0.035,0.58,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"3355","Y_1232",,0,
862,1998,1998,"Y","15-49","National survey","MW",0.617,0.086,0.703,,0.189,"N",,"N","","N","","None","None","N","","N",,,,,,,"738","Y_1782",,0,
862,2010,2010,"Y","15-49","National survey","MW",,,0.7499124749,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5562","Y_1551",,0,
882,1998,1998,"Y","15-49","National survey","AL",0.231525,0.013475,0.245,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"4976","Y_1334",,1,
882,2009.580822,2009.745205,"Y","15-49","DHS","MW",0.267,0.02,0.287,,0.477,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"3358","Y_1233",,0,
882,2014.49589,2014.580822,"Y","15-49","National survey","MW",0.243,0.026,0.269,,0.348,"N",,"N","","N","","None","None","N","","N",,,,,,,"6014","Y_1674",,1,
882,2019.80274,2020.120219,"Y","15-49","MICS","MW",0.157697596648397,0.00682459830959183,0.164522194957989,,0.3890267212,"N",,"N","","N","","None","None","N","","N",0.00864314958439582,0.00176415708400759,,0.0650209881269676,0.259999563469976,,"7864","Y_1933",,1,
887,1979,1979,"Y","15-49","Other","MW",0.016,0.001,0.017,,,"N",,"Y","Data pertain to the Yemen Arab Republic.","Y","","?","None","N","","N",,,,,,,"4889","Y_1300",,1,
887,1991.832877,1992.081967,"Y","15-49","DHS","MW",0.06076831951,0.0358950339,0.09666335341,,0.3807707775,"N",,"N","","N","","None","None","N","","N",0.005548013,0.003963939,0.008624039,0.098629493,0.116508785,0.036175267,"1703","Y_697",,0,
887,1997.747945,1997.99726,"Y","15-49","DHS","MW",0.098,0.108,0.208,,0.386,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"1702","Y_696",,0,
887,2002.950685,2003.013699,"Y","15-49","Other","MW",0.134,0.097,0.231,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"740","Y_1784",,1,
887,2006.665753,2006.745205,"Y","15-49","MICS","MW",0.1956901519,0.08083894525,0.2765290972,,0.236,"N",,"N","","N","","None","None","N","","Y",0.011491602,0.005758481,0,0.07445745,0.079638883,,"2623","Y_968",,1,
887,2013.665753,2013.912329,"Y","15-49","DHS","MW",0.2521164497,0.08274400702,0.3348604567,,0.2872064162,"N",,"N","","N","","None","None","N","","N",0.006336408,0.003343044,0.005547458,0.03433837,0.045130008,0.027338035,"5615","Y_1579",,0,
894,1992,1992.412568,"Y","15-49","DHS","MW",0.08892859256,0.06154756327,0.1504761558,,0.3002585046,"N",,"N","","N","","None","None","N","","N",0.006131607,0.005023473,0.008668231,0.076692203,0.088186815,0.041256507,"1947","Y_913",,0,
894,1996.497268,1997.082192,"Y","15-49","DHS","MW",0.1437290529,0.1150805333,0.2588095862,,0.2520708738,"N",,"N","","N","","None","None","N","","N",0.006740119,0.006056887,0.007233522,0.055573918,0.060358938,0.041747954,"1699","Y_692",,0,
894,1999.747945,1999.830137,"Y","15-49","MICS","MW",0.185,0.035,0.22,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"2892","Y_1112",,1,
894,2001.832877,2002.410959,"Y","15-49","DHS","MW",0.2532816046,0.08874243536,0.34202404,,0.2753584775,"N",,"N","","N","","None","None","N","","N",0.010173784,0.005150153,0.007508338,0.053706128,0.062782338,0.040956426,"1696","Y_689",,0,
894,2007.246575,2007.830137,"Y","15-49","DHS","MW",0.3266594325,0.08097126281,0.4076306953,,0.2659385902,"N",,"N","","N","","None","None","N","","N",0.00845535,0.005728005,0.007496636,0.039787551,0.079408572,0.042280822,"645","Y_1707",,0,
894,2013.580822,2014.326027,"Y","15-49","DHS","MW",0.448,0.043,0.491,,0.211,"N",,"N","","N","","None","None","N","","N",0.007610148,0.003306327,0.005462318,0.030795437,0.079144458,0.034227654,"5659","Y_1589",,0,
894,2018.49589,2019.082192,"Y","15-49","DHS","MW",0.475,0.021,0.496,,0.197,"N",,"N","","N","","None","None","N","","N",0.007735715,0.002245759,0.006155356,0.031441684,0.094952306,0.041338348,"7633","Y_1870",,0,
894,2024.046575,2024.515068,"Y","15-49","DHS","MW",0.525,0.029,0.554,,0.156,"N",,"N",,"N",,"None","None","N",,"N",,,,,,,,,,0,
8,2002.580822,2002.99726,"N","15-49","Other","UW",0.01086374134,0.03349191686,0.0443556582,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"1681","N_22",,1,
8,2005.747945,2005.912329,"N","15-49","MICS","UW",0.01094640807,0.00281410508,0.01376051315,,,"N",,"N","","N","","None","None","N","","N",0.001989092,0.00081,0,0.259430376,0.458163419,,"1906","N_159",,1,
8,2008.748634,2009.326027,"N","15-49","DHS","UW",0.02554701065,0.04010051494,0.06564752559,,0.01181290439,"N",,"N","","N","","None","None","N","","N",0.003175151,0.004223536,0.002795077,0.165376421,0.143827605,0.271651625,"4483","N_248",,0,
8,2017.693151,2018.136986,"N","15-49","DHS","UW",0.01068821255,0.05599185659,0.06668006915,,0.0333070965,"N",,"N","","N","","None","None","N","","N",0.002243486,0.005656551,0.003380197,0.269717084,0.157876687,0.148591814,"7474","N_507",,0,
12,2018.980822,2019.30411,"N","15-49","MICS","UW",0.000264829215998698,0,0.000264829215998698,,,"N",,"N","","N","","None","None","N","","N",8.46171392064011e-05,0,,0.512699106436882,,,"NaN","new_30",,0,
24,2001.246575,2001.830137,"N","15-49","MICS","UW",0.05285015604,0.01637830081,0.06922845684,,,"N",,"N","","N","","None","None","N","","N",0.00401445,0.003588576,0,0.097751355,0.242048589,,"1937","N_167",,1,
24,2008.393443,2009.493151,"N","15-49","National survey","UW",0.191247572,0.06169768674,0.2529452587,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"4873","N_271",,1,
24,2015.832877,2016.161202,"N","15-49","DHS","UW",0.1236954242,0.00499534987,0.1286907741,,0.1681653107,"N",,"N","","N","","None","None","N","","N",0.004703224,0.000546,0.004000811,0.07757269,0.223347205,0.047200886,"5805","N_424",,0,
31,2001.246575,2001.578082,"N","15-49","Other","UW",0.002148295,0.0010741475,0.00322244251,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"1670","N_12",,1,
